DATETIME,RECIPE,STAGE,ITEM,RESULT,ALIGNMENT_VIEW_LEFT_X,ALIGNMENT_VIEW_LEFT_Y,ALIGNMENT_VIEW_RIGHT_X,ALIGNMENT_VIEW_RIGHT_Y,ALIGNMENT_EQUIP_LEFT_X,ALIGNMENT_EQUIP_RIGHT_X,ALIGNMENT_EQUIP_Y,ALIGNMENT_EQUIP_T,RETRY,TIME_ELAPSED,LEFT_FILE,RIGHT_FILE
STRING,STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,INT,STRING,STRING,STRING
2019.04.12 08:36:28 951,A1CC500PV4D01,2,,OK,800.5795,599.895,800.0132,600.3965,0.0004,-0.0013,0.0004,-0.00014,1,00:00:00.9460000,.\Image\2\Alignment\2019\04\12\08.36.28 951\Left.jpg,.\Image\2\Alignment\2019\04\12\08.36.28 951\Right.jpg
2019.04.12 08:36:29 321,A1CC500PV4D01,1,,OK,800.372,599.0863,800.3547,599.0981,0.0011,0.0011,-0.0028,0,2,00:00:01.5040000,.\Image\1\Alignment\2019\04\12\08.36.29 321\Left.jpg,.\Image\1\Alignment\2019\04\12\08.36.29 321\Right.jpg
2019.04.12 08:36:44 532,A1CC500PV4D01,1,,RETRY,837.5913,520.1611,842.3909,553.2535,0.0877,0.1019,-0.1963,-0.00536,1,00:00:00,.\Image\1\Alignment\2019\04\12\08.36.44 532\Left.jpg,.\Image\1\Alignment\2019\04\12\08.36.44 532\Right.jpg
2019.04.12 08:36:44 665,A1CC500PV4D01,2,,RETRY,618.0996,614.756,629.4728,664.5378,-0.6966,-0.6597,0.1224,-0.014,1,00:00:00,.\Image\2\Alignment\2019\04\12\08.36.44 665\Left.jpg,.\Image\2\Alignment\2019\04\12\08.36.44 665\Right.jpg
2019.04.12 08:36:45 303,A1CC500PV4D01,2,,OK,800.1857,600.5446,799.8381,600.4551,0.0008,-0.0002,0.0015,3E-05,1,00:00:00.7310000,.\Image\2\Alignment\2019\04\12\08.36.45 303\Left.jpg,.\Image\2\Alignment\2019\04\12\08.36.45 303\Right.jpg
2019.04.12 08:36:45 522,A1CC500PV4D01,1,,OK,798.8878,601.2512,799.4333,598.9648,-0.0015,0.0003,0.0003,0.00037,1,00:00:01.1560000,.\Image\1\Alignment\2019\04\12\08.36.45 522\Left.jpg,.\Image\1\Alignment\2019\04\12\08.36.45 522\Right.jpg
2019.04.12 08:37:01 293,A1CC500PV4D01,1,,RETRY,844.7136,508.9407,849.5911,601.0856,0.0581,0.0724,-0.1397,-0.01482,1,00:00:00,.\Image\1\Alignment\2019\04\12\08.37.01 293\Left.jpg,.\Image\1\Alignment\2019\04\12\08.37.01 293\Right.jpg
2019.04.12 08:37:01 481,A1CC500PV4D01,2,,RETRY,619.9184,588.3731,631.2649,646.5091,-0.7139,-0.6772,0.0541,-0.01638,1,00:00:00,.\Image\2\Alignment\2019\04\12\08.37.01 481\Left.jpg,.\Image\2\Alignment\2019\04\12\08.37.01 481\Right.jpg
2019.04.12 08:37:02 597,A1CC500PV4D01,2,,OK,800.218,599.6264,799.9692,599.7248,0.0004,-0.0004,-0.001,-3E-05,1,00:00:01.2750000,.\Image\2\Alignment\2019\04\12\08.37.02 597\Left.jpg,.\Image\2\Alignment\2019\04\12\08.37.02 597\Right.jpg
2019.04.12 08:37:02 683,A1CC500PV4D01,1,,RETRY,800.9058,597.9029,801.3205,601.4916,-0.0003,0.0009,-0.0009,-0.00058,2,00:00:00,.\Image\1\Alignment\2019\04\12\08.37.02 683\Left.jpg,.\Image\1\Alignment\2019\04\12\08.37.02 683\Right.jpg
